date_bank,ref,amount_bank,account_bank,narration,date_ledger,amount_ledger,account_ledger,category,remark,match,root_cause,iso_score,iso_is_anomaly,anomaly_reason,amount_diff,days_diff,dup_ref,recommendation
2025-04-13,TXN201194,9460.0,202001234568.0,Project Income - InnovaTech,2025-04-13,9460.0,202001234569.0,Project Income,Pending approval,True,Matched,0.24298797844206144,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-09,TXN201195,-361.0,202001234568.0,Bank Fee - SMS charge,2025-04-09,-361.0,202001234568.0,Expense,Pending approval,True,Matched,0.15205866755855124,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-16,TXN201196,-1546.0,202001234567.0,ATM Withdrawal - HDFC ATM,2025-06-16,-1546.0,202001234568.0,ATM,Pending approval,True,Matched,0.054654222445078116,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-28,TXN201197,-3458.0,202001234567.0,Food / Dining - Restaurant,2025-06-28,-4258.0,202001234569.0,Project Income,Manual entry,False,Amount Mismatch,0.04140237579726158,False,Unusual Amount Difference,800.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-01-27,TXN201198,-12389.0,202001234569.0,Loan EMI - ICICI Loan,2025-01-27,-12389.0,202001234567.0,Project Income,Auto-matched,True,Matched,0.3251337866177445,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-26,TXN201199,-4046.0,202001234567.0,Online Shopping - Ajio,2025-05-26,-4046.0,202001234568.0,Expense,Manual entry,True,Matched,0.026878436586298626,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-05,TXN201200,68268.0,202001234569.0,Salary Credit - Company Payroll,2025-04-05,68928.0,202001234567.0,Project Income,Vendor invoice,False,Amount Mismatch,0.5093221945205696,False,Unusual Amount Difference,660.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-02-03,TXN201201,-3085.0,202001234568.0,Loan EMI - ICICI Loan,,,,,,False,Missing in Ledger,0.056893243868507026,False,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-04-16,TXN201202,1950.0,202001234567.0,Refund - Payment reversal,2025-04-16,1950.0,202001234569.0,Expense,Manual entry,True,Matched,0.02717668919910654,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-08,TXN201203,-7482.0,202001234567.0,Online Shopping - Myntra,2025-03-08,-7482.0,202001234569.0,Project Income,Cleared,True,Matched,0.16287107401349166,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-23,TXN201204,-13826.0,202001234569.0,Travel Booking - IRCTC,2025-06-23,-12474.0,202001234568.0,ATM,Auto-matched,False,Amount Mismatch,0.3607221609103157,False,Unusual Amount Difference,1352.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-05-13,TXN201205,-2229.0,202001234568.0,ATM Withdrawal - SBI ATM,2025-05-13,-2229.0,202001234568.0,Charge,Pending approval,True,Matched,0.019833940656447502,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-05,TXN201206,45366.0,202001234568.0,Project Income - InnovaTech,2025-03-05,45366.0,202001234567.0,Expense,Pending approval,True,Matched,0.3989207862359405,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-23,TXN201207,-16504.0,202001234567.0,Travel Booking - Ola,2025-06-23,-16504.0,202001234568.0,Expense,Reconciled,True,Matched,0.43867481818737497,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-06,TXN201208,38591.0,202001234567.0,Project Income - Client A,2025-06-06,38591.0,202001234568.0,Salary,Pending approval,True,Matched,0.4431976739650981,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-10,TXN201209,-1730.0,202001234568.0,UPI Transfer - to Landlord,2025-02-10,-3015.0,202001234568.0,Salary,Reconciled,False,Amount Mismatch,0.06505904423902009,False,Unusual Amount Difference,1285.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-01-20,TXN201210,12839.0,202001234568.0,Project Income - InnovaTech,,,,,,False,Missing in Ledger,0.30357877526826493,False,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-03-26,TXN201211,-6027.0,202001234567.0,Online Shopping - Myntra,,,,,,False,Missing in Ledger,0.09510125793570068,False,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-02-27,TXN201212,-26778.0,202001234568.0,Travel Booking - Ola,2025-02-27,-26778.0,202001234569.0,Utility Bills,Reconciled,True,Matched,0.5250619138049133,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-01-21,TXN201213,17400.0,202001234568.0,Project Income - InnovaTech,2025-01-21,17400.0,202001234569.0,Expense,Posted,True,Matched,0.43939439732644237,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-25,TXN201214,-306.0,202001234568.0,Wallet Top-up - Paytm,2025-04-25,-306.0,202001234569.0,Charge,Pending approval,True,Matched,0.17073890329672992,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-22,TXN201215,-4338.0,202001234568.0,Online Shopping - Amazon,2025-03-22,-4338.0,202001234569.0,Salary,Manual entry,True,Matched,0.02230362606580827,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-17,TXN201216,-1896.0,202001234567.0,Online Shopping - Amazon,2025-06-17,-1896.0,202001234568.0,Expense,Reconciled,True,Matched,0.024585364156315404,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-16,TXN201217,92879.0,202001234569.0,Salary Credit - Company Payroll,2025-04-16,92879.0,202001234567.0,Expense,Posted,True,Matched,0.6385851921557539,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-01-01,TXN201218,9096.0,202001234569.0,Refund - Amazon refund,2025-01-01,8588.0,202001234569.0,Salary,Vendor invoice,False,Amount Mismatch,0.2203147909580676,False,Unusual Amount Difference,508.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-06-13,TXN201219,-929.0,202001234569.0,Utility Bill - Water Dept,2025-06-13,-929.0,202001234568.0,ATM,Cleared,True,Matched,0.08295291240643365,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-22,TXN201220,-394.0,202001234569.0,Wallet Top-up - GPay,,,,,,False,Missing in Ledger,0.1689597257995279,False,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-03-29,TXN201221,-267.0,202001234567.0,Bank Fee - Service charge,2025-03-29,-267.0,202001234568.0,Expense,Posted,True,Matched,0.1858524381733394,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-27,TXN201222,-6485.0,202001234568.0,Travel Booking - Ola,2025-02-27,-6485.0,202001234569.0,Utility Bills,Vendor invoice,True,Matched,0.10952948805557927,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-18,TXN201223,-1125.0,202001234569.0,ATM Withdrawal - ICICI ATM,2025-06-18,-1125.0,202001234569.0,Expense,Manual entry,True,Matched,0.07143981257395216,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-30,TXN201224,-1293.0,202001234569.0,Wallet Top-up - Paytm,2025-01-30,-1293.0,202001234568.0,Utility Bills,Posted,True,Matched,0.05696517906427967,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-01,TXN201225,-2092.0,202001234568.0,Fuel Purchase - Indian Oil,2025-01-01,-2092.0,202001234568.0,Utility Bills,Posted,True,Matched,0.014202689305968907,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-16,TXN201226,-405.0,202001234569.0,Fuel Purchase - BPCL,2025-03-22,-405.0,202001234569.0,Salary,Auto-matched,False,Date Mismatch,0.1341050050753475,False,Unusual Date Gap,0.0,6.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-06-29,TXN201227,-1938.0,202001234567.0,Wallet Top-up - Paytm,2025-06-29,-1938.0,202001234567.0,Utility Bills,Reconciled,True,Matched,0.02463428252284172,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-07,TXN201228,-2328.0,202001234569.0,Fuel Purchase - HP Petrol,2025-05-07,-2328.0,202001234569.0,Misc,Cleared,True,Matched,0.0191560056093526,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-15,TXN201229,-918.0,202001234568.0,UPI Transfer - to Rahul,2025-04-15,-2074.0,202001234568.0,Utility Bills,Vendor invoice,False,Amount Mismatch,0.10093328138700375,False,Unusual Amount Difference,1156.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-02-18,TXN201230,-3396.0,202001234568.0,ATM Withdrawal - SBI ATM,2025-02-18,-3396.0,202001234568.0,Project Income,Vendor invoice,True,Matched,0.023955467047793166,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-28,TXN201231,68257.0,202001234569.0,Salary Credit - Company Payroll,2025-04-28,68323.0,202001234569.0,Expense,Reconciled,False,Amount Mismatch,0.5071914575804921,False,Unusual Amount Difference,66.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-01-28,TXN201232,-9464.0,202001234567.0,Medical / Pharmacy - MedPlus,2025-01-30,-9464.0,202001234568.0,Charge,Posted,False,Date Mismatch,0.24298797844206144,False,Unusual Date Gap,0.0,2.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-06-22,TXN201233,-1813.0,202001234568.0,UPI Transfer - to Rahul,2025-06-22,-1813.0,202001234567.0,Charge,Reconciled,True,Matched,0.03478625196851137,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-18,TXN201234,-2127.0,202001234569.0,Food / Dining - Restaurant,2025-06-18,-2127.0,202001234567.0,Utility Bills,Cleared,True,Matched,0.015217364333957928,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-08,TXN201235,-432.0,202001234569.0,Bank Fee - Monthly fee,2025-05-08,-432.0,202001234567.0,Misc,Auto-matched,True,Matched,0.13064740762003224,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-22,TXN201236,46366.0,202001234569.0,Salary Credit - HRMS Salary,2025-05-22,46366.0,202001234567.0,ATM,Manual entry,True,Matched,0.389648211827315,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-11,TXN201237,-1044.0,202001234569.0,ATM Withdrawal - HDFC ATM,2025-05-11,-1044.0,202001234567.0,Salary,Manual entry,True,Matched,0.07372828946640497,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-14,TXN201238,-5521.0,202001234567.0,Loan EMI - Bajaj Finance,2025-02-14,-5521.0,202001234569.0,Charge,Reconciled,True,Matched,0.07080328291970606,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-10,TXN201239,8786.0,202001234569.0,Project Income - ProjectCorp,,,,,,False,Missing in Ledger,0.2056964339583105,False,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-04-09,TXN201240,-780.0,202001234569.0,Online Shopping - Ajio,2025-04-09,-780.0,202001234568.0,Charge,Vendor invoice,True,Matched,0.09742411719046717,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-05,TXN201241,-146.0,202001234568.0,Bank Fee - Service charge,2025-03-05,-146.0,202001234568.0,ATM,Posted,True,Matched,0.282237122261769,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-17,TXN201242,84939.0,202001234567.0,Salary Credit - HRMS Salary,2025-03-17,84939.0,202001234567.0,Expense,Manual entry,True,Matched,0.6109359359074249,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-04-16,TXN201243,-5869.0,202001234569.0,UPI Transfer - to Vendor,2025-04-16,-5869.0,202001234567.0,Salary,Cleared,True,Matched,0.08646117304185852,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-22,TXN201244,-3513.0,202001234567.0,Online Shopping - Flipkart,2025-03-28,-3513.0,202001234567.0,Expense,Pending approval,False,Date Mismatch,0.016355715886568256,False,Unusual Date Gap,0.0,6.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-06-09,TXN201245,-3142.0,202001234568.0,Food / Dining - Restaurant,2025-06-09,-3142.0,202001234567.0,Charge,Manual entry,True,Matched,0.018459871950239237,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-30,TXN201246,-376.0,202001234567.0,Utility Bill - Gas Agency,,,,,,False,Missing in Ledger,0.17004812006707393,False,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-06-16,TXN201247,-137.0,202001234569.0,Bank Fee - Monthly fee,,,,,,False,Missing in Ledger,0.21033764871248617,False,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-06-27,TXN201248,111105.0,202001234568.0,Salary Credit - Payroll System,2025-06-27,111105.0,202001234569.0,Utility Bills,Posted,True,Matched,0.7900027475173753,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-04-05,TXN201249,61381.0,202001234569.0,Salary Credit - HRMS Salary,2025-04-05,61381.0,202001234568.0,Expense,Cleared,True,Matched,0.5490586118482421,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-06-20,TXN201250,-2326.0,202001234569.0,UPI Transfer - to Landlord,2025-06-20,-2326.0,202001234569.0,Expense,Auto-matched,True,Matched,0.0191560056093526,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-15,TXN201251,-1627.0,202001234567.0,Utility Bill - Water Dept,2025-03-15,-1627.0,202001234568.0,Salary,Cleared,True,Matched,0.04618027685808723,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-28,TXN201252,-6436.0,202001234568.0,Loan EMI - HDFC Loan,2025-01-28,-6436.0,202001234569.0,Expense,Reconciled,True,Matched,0.10905389473284721,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-14,TXN201253,-3810.0,202001234567.0,Wallet Top-up - GPay,2025-01-14,-3810.0,202001234567.0,Project Income,Reconciled,True,Matched,0.015093734697468886,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-10,TXN201254,-2182.0,202001234568.0,Fuel Purchase - HP Petrol,2025-03-10,-2182.0,202001234568.0,Misc,Posted,True,Matched,0.017630574586796954,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-07,TXN201255,72841.0,202001234569.0,Salary Credit - Company Payroll,2025-02-07,72841.0,202001234568.0,Charge,Manual entry,True,Matched,0.5253883950343506,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-03-17,TXN201256,-99.0,202001234569.0,Bank Fee - Monthly fee,2025-03-17,-99.0,202001234569.0,Salary,Manual entry,True,Matched,0.32195001580002136,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-04,TXN201257,45608.0,202001234569.0,Salary Credit - Company Payroll,2025-04-04,45608.0,202001234568.0,Charge,Vendor invoice,True,Matched,0.3964719399590163,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-22,TXN201258,-890.0,202001234569.0,Online Shopping - Flipkart,2025-06-20,-890.0,202001234568.0,Charge,Reconciled,False,Date Mismatch,0.08833476117569494,False,Unusual Date Gap,0.0,2.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-05-24,TXN201259,-17591.0,202001234567.0,Travel Booking - Ola,2025-05-24,-17591.0,202001234567.0,Charge,Auto-matched,True,Matched,0.4407017188667496,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-28,TXN201260,-815.0,202001234569.0,ATM Withdrawal - ICICI ATM,2025-06-28,-815.0,202001234567.0,Utility Bills,Vendor invoice,True,Matched,0.09682912319255021,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-13,TXN201261,-160.0,202001234568.0,Bank Fee - Service charge,2025-01-13,-160.0,202001234568.0,Expense,Pending approval,True,Matched,0.2507863088433776,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-25,TXN201262,-3588.0,202001234569.0,UPI Transfer - to Vendor,2025-06-25,-3588.0,202001234567.0,Expense,Reconciled,True,Matched,0.0009540901628793952,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-04,TXN201263,-14119.0,202001234568.0,Loan EMI - Bajaj Finance,2025-01-04,-14119.0,202001234569.0,Salary,Vendor invoice,True,Matched,0.37794283057199807,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-08,TXN201264,-5337.0,202001234567.0,UPI Transfer - to Landlord,2025-06-08,-5337.0,202001234568.0,Expense,Pending approval,True,Matched,0.7547032973698736,True,Multivariate Outlier,0.0,0.0,1,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-06-08,TXN201264,-5337.0,202001234567.0,UPI Transfer - to Landlord,2025-06-08,-5337.0,202001234568.0,Expense,Duplicate/adjustment,True,Matched,0.7547032973698736,True,Multivariate Outlier,0.0,0.0,1,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-05-31,TXN201265,88200.0,202001234569.0,Salary Credit - Payroll System,2025-05-28,88200.0,202001234567.0,Expense,Manual entry,False,Date Mismatch,0.6237214387579701,True,Unusual Date Gap,0.0,3.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-02-20,TXN201266,-1058.0,202001234567.0,Utility Bill - Gas Agency,2025-02-20,-1994.0,202001234568.0,Utility Bills,Auto-matched,False,Amount Mismatch,0.09412200035510698,False,Unusual Amount Difference,936.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-04-25,TXN201267,652.0,202001234569.0,Interest Credit - Quarterly interest,2025-04-25,652.0,202001234569.0,Project Income,Pending approval,True,Matched,0.10434228436477433,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-17,TXN201268,49760.0,202001234569.0,Salary Credit - Company Payroll,2025-02-17,49760.0,202001234567.0,Utility Bills,Reconciled,True,Matched,0.4129462966838826,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-31,TXN201269,-1791.0,202001234567.0,Utility Bill - Water Dept,2025-01-31,-1791.0,202001234568.0,Salary,Cleared,True,Matched,0.03777242820134785,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-13,TXN201270,96165.0,202001234568.0,Salary Credit - Payroll System,2025-03-13,96165.0,202001234568.0,Misc,Manual entry,True,Matched,0.6604300328006787,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-02-11,TXN201271,57048.0,202001234568.0,Salary Credit - Payroll System,2025-02-11,57048.0,202001234569.0,Misc,Auto-matched,True,Matched,0.5032740441335183,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-26,TXN201272,2369.0,202001234569.0,Project Income - InnovaTech,2025-03-26,2369.0,202001234569.0,Charge,Auto-matched,True,Matched,0.0196967303358776,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-11,TXN201273,-3732.0,202001234568.0,ATM Withdrawal - HDFC ATM,2025-01-11,-3732.0,202001234569.0,Misc,Manual entry,True,Matched,0.007096632411143555,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-14,TXN201274,-2111.0,202001234568.0,UPI Transfer - to Vendor,2025-01-14,-2111.0,202001234568.0,Utility Bills,Reconciled,True,Matched,0.013274074117255563,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-27,TXN201275,-2059.0,202001234568.0,Loan EMI - Bajaj Finance,2025-05-27,-2059.0,202001234567.0,Misc,Manual entry,True,Matched,0.016212833129325754,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-23,TXN201276,-3702.0,202001234567.0,Food / Dining - Restaurant,2025-03-23,-3702.0,202001234569.0,Salary,Reconciled,True,Matched,0.004706301490304821,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-14,TXN201277,-6494.0,202001234569.0,Online Shopping - Amazon,2025-05-14,-6494.0,202001234568.0,Expense,Manual entry,True,Matched,0.7989436388069353,True,Multivariate Outlier,0.0,0.0,1,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-05-14,TXN201277,-6494.0,202001234569.0,Online Shopping - Amazon,2025-05-14,-6744.0,202001234568.0,Expense,Duplicate/adjustment,False,Amount Mismatch,0.7997192060809377,True,Unusual Amount Difference,250.0,0.0,1,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-04-17,TXN201278,-3695.0,202001234567.0,ATM Withdrawal - Axis ATM,2025-04-22,-3695.0,202001234567.0,Expense,Auto-matched,False,Date Mismatch,0.00469742178232424,False,Unusual Date Gap,0.0,5.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-02-26,TXN201279,85796.0,202001234569.0,Salary Credit - Company Payroll,2025-02-26,85796.0,202001234568.0,ATM,Vendor invoice,True,Matched,0.6153929078996849,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-03-26,TXN201280,-4282.0,202001234568.0,UPI Transfer - to Vendor,2025-03-19,-4282.0,202001234568.0,ATM,Reconciled,False,Date Mismatch,0.026191644713677187,False,Unusual Date Gap,0.0,7.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-06-08,TXN201281,-11421.0,202001234568.0,Loan EMI - Bajaj Finance,2025-06-08,-11421.0,202001234567.0,Project Income,Cleared,True,Matched,0.2862394039286017,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-16,TXN201282,113575.0,202001234567.0,Salary Credit - Company Payroll,2025-06-16,113575.0,202001234569.0,Charge,Auto-matched,True,Matched,0.8285560458812118,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-03-30,TXN201283,-4041.0,202001234567.0,Medical / Pharmacy - MedPlus,2025-03-30,-4041.0,202001234567.0,Utility Bills,Auto-matched,True,Matched,0.026266927343011504,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-11,TXN201284,71958.0,202001234568.0,Salary Credit - Payroll System,2025-01-11,71958.0,202001234567.0,ATM,Reconciled,True,Matched,0.5177257612160524,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-01-30,TXN201285,-3876.0,202001234568.0,UPI Transfer - to Landlord,2025-01-30,-3876.0,202001234567.0,Charge,Manual entry,True,Matched,0.016808191855682053,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-14,TXN201286,-6149.0,202001234569.0,Loan EMI - HDFC Loan,2025-03-14,-6149.0,202001234569.0,Project Income,Auto-matched,True,Matched,0.10521070370671992,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-12,TXN201287,-1929.0,202001234568.0,Wallet Top-up - GPay,2025-05-12,-875.0,202001234569.0,Expense,Manual entry,False,Amount Mismatch,0.10050614659836354,False,Unusual Amount Difference,1054.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-01-12,TXN201288,-7025.0,202001234569.0,Loan EMI - ICICI Loan,2025-01-13,-7025.0,202001234567.0,Project Income,Cleared,False,Date Mismatch,0.15815056113948245,False,Unusual Date Gap,0.0,1.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-03-24,TXN201289,-3212.0,202001234567.0,Food / Dining - Restaurant,2025-03-24,-2895.0,202001234568.0,Expense,Vendor invoice,False,Amount Mismatch,0.019847849464170175,False,Unusual Amount Difference,317.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-02-12,TXN201290,-5214.0,202001234569.0,Utility Bill - Gas Agency,2025-02-12,-5214.0,202001234567.0,Expense,Posted,True,Matched,0.06951019770491174,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-10,TXN201291,-3970.0,202001234567.0,Food / Dining - Zomato,2025-06-10,-3970.0,202001234568.0,Misc,Reconciled,True,Matched,0.019327420079645385,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-25,TXN201292,67941.0,202001234567.0,Salary Credit - HRMS Salary,2025-06-25,67941.0,202001234567.0,Expense,Reconciled,True,Matched,0.5134750917058724,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-18,TXN201293,-3316.0,202001234569.0,Wallet Top-up - GPay,2025-05-18,-3316.0,202001234569.0,Utility Bills,Posted,True,Matched,0.022496051323265265,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-22,TXN201294,-650.0,202001234569.0,UPI Transfer - to Rahul,2025-04-22,-650.0,202001234568.0,Charge,Auto-matched,True,Matched,0.10544079504035508,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-09,TXN201295,-1190.0,202001234568.0,Food / Dining - Zomato,2025-02-09,-1190.0,202001234568.0,Project Income,Reconciled,True,Matched,0.0687835503458415,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-26,TXN201296,-133.0,202001234567.0,Bank Fee - Monthly fee,2025-03-26,107.0,202001234567.0,Salary,Manual entry,False,Amount Mismatch,0.8198757248926234,True,Unusual Amount Difference,240.0,0.0,1,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-03-26,TXN201296,-133.0,202001234567.0,Bank Fee - Monthly fee,2025-03-26,357.0,202001234569.0,Salary,Duplicate/adjustment,False,Amount Mismatch,0.8031738586919716,True,Unusual Amount Difference,490.0,0.0,1,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-01-14,TXN201297,1300.0,202001234568.0,Refund - Amazon refund,2025-01-14,1300.0,202001234569.0,ATM,Cleared,True,Matched,0.057627539506641456,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-19,TXN201298,1192.0,202001234568.0,Interest Credit - Quarterly interest,2025-01-19,1192.0,202001234567.0,Salary,Auto-matched,True,Matched,0.06879829414226624,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-10,TXN201299,-1331.0,202001234569.0,Fuel Purchase - Indian Oil,2025-04-10,-1331.0,202001234568.0,Project Income,Posted,True,Matched,0.0533194478006892,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
